"delivery_date","hour_ending","load_resource_name","max_power_consumption_for_load_resource","low_power_consumption_for_load_resource","regup_awarded","regup_mcpc","regdown_awarded","regdown_mcpc","rrs_awarded","rrs_mcpc","nonspin_awarded","nonspin_mcpc","rrspfr_awarded","rrsffr_awarded","rrsufr_awarded","ecrssd_awarded","ecrsmd_awarded","ecrs_mcpc","p_posted_date"
"2024-10-02","11","SADLBACK_LD5","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SADLBACK_LD6","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SADLBACK_LD7","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SAGE_LD1","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SALTFLAT_LD6","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SALTMINE_LD1","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SANDLAKE_LD4","6.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SANDS_LD1","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SANTAFE_LD1","8.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SANTARIT_LD1","7.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.1","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SBEAN_LD1","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SBEAN_LD10","65.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SBEAN_LD11","1.2","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SBEAN_LD12","1.2","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SBEAN_LD6","5.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.1","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SBEAN_LD7","5.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.1","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SBEAN_LD8","5.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.3","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SBEAN_LD9","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SCHOTTKY_LD1","25.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","8.3","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SCIMORXC_LD1","13.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","4.0","0.75","2024-12-01"
"2024-10-02","11","SCSFE_LD1","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SCURY_LD1","8.9","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","4.9","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SEAWAY_LD1","30.1","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","1.8","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SGAL_BES_LD1","99.3","0.0","0.0","0.75","5.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SGSA_LD5","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SHEEPCRK_LD1","135.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SHPWK_LD1","65.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","7.7","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SHSTH_LD1","16.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SLCNHLS_LD1","44.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SLCNHLS_LD2","44.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SMIDLAND_LD1","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SNDHL_LD3","55.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","2.8","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SNDOW_LD1","110.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SNDSW_LD1","100.0","0.0","0.0","0.75","0.0","1.5",,"0.75","55.0","1.3","0.0","0.0","0.0","1.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SNDSW_LD10","70.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SNDSW_LD11","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SNDSW_LD12","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SNDSW_LD2","100.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SNDSW_LD5","70.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SNDSW_LD8","100.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SNDSW_LD9","335.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","27.6","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SOL_LD5","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SPTX12B_LD1","22.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","STAM_SLR_LD1","70.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","STANT_LD3","2.5","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","STANT_LD4","7.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","STERT_LD5","9.5","5.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","STF_LD4","0.9","0.1",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","STHCROSS_LD1","0.2","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","STILES_LD4","25.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","8.3","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SUNVASLR_LD1","53.3","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SUNVASLR_LD2","46.7","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SWEENY_LD1","5.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SWOOSEII_LD1","99.0","0.0","0.0","0.75","10.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SWPRT_LD3","8.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","2.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","SWTWR_LD2","6.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SWTWR_LD3","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","SWYTG_LD1","30.1","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","8.8","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","S_LCOGEN_LD2","22.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","S_SNROSA_LD1","2.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TABOR_LD1","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TANK_LD1","5.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.7","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","TARBUSH_LD1","46.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TAYLR_LD1","1.5","0.1","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","1.4","0.75","2024-12-01"
"2024-10-02","11","TBWF_ESS_LD1","150.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TB_ALD1","0.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TERSO_LD3","7.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TGSTP_LD3","7.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","THORN_LD1","5.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.3","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","THW_LD1","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","THW_LD3","1.6","0.1",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TINPD_LD3","97.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TINSLEY_LD1","25.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","8.3","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","TMNTH_LD1","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TMNTH_LD4","25.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","9.6","0.75","2024-12-01"
"2024-10-02","11","TMNTH_LD5","20.1","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","4.4","0.75","2024-12-01"
"2024-10-02","11","TM_LD1","12.1","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","6.4","0.75","2024-12-01"
"2024-10-02","11","TM_LD2","5.1","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.8","0.75","2024-12-01"
"2024-10-02","11","TNAF_LD1","12.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TNAF_LD2","18.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TNPRXAIR_LD1","46.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TORT_ESS_LD1","50.0","1.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TOYAH_LD2","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TPECOSPL_LD2","40.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TRLWD_LD1","0.6","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TRN_LD1","0.9","0.1",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TURQBESS_LD1","152.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TV_LD1","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TXHRV_LD5","60.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","3.1","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","TXI1_LD1","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TXI1_LD2","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TXI1_LD3","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","TXI1_LD4","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","VESTS_LD1","10.1","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","1.1","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","VORTEX_LD1","121.8","0.0","0.0","0.75","14.8","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WARING_LD1","10.1","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","5.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WBROK_LD4","10.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.8","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WBROK_LD5","10.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","1.9","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WBROK_LD6","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WCOLLOCL_LD1","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WEBBS_ALD1","11.5","4.2","0.0","0.75","0.0","1.5",,"0.75","1.4","1.3","0.0","0.0","0.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WEBBS_LD1","7.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","1.1","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WEIL_TRC_LD1","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WEIL_TRC_LD2","0.2","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","0.2","0.75","2024-12-01"
"2024-10-02","11","WELCOM_LD1","5.1","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","1.1","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WFBSN_LD1","7.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","4.0","0.75","2024-12-01"
"2024-10-02","11","WFTANK_LD1","160.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WICKT_LD2","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WIG_ESS_LD1","120.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WILDCAT_LD4","7.5","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","3.3","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WILDCAT_LD5","13.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","0.0","0.0","7.0","0.75","2024-12-01"
"2024-10-02","11","WILLO_LD3","30.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WILLO_LD4","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WINKS_LD1","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WINKS_LD2","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WINKS_LD3","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WMMMR_LD1","4.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","1.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WOPOD_LD1","60.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","1.4","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WORSHAM_LD6","4.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WORSHAM_LD7","8.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WOV_BESS_LD1","9.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WRN_LD1","25.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WRN_LD2","25.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WRN_LD3","50.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","WRN_LD4","50.0","0.0","0.0","0.75","0.0","1.5",,"0.75","0.0","1.3","0.0","0.0","5.0","0.0","0.0","0.75","2024-12-01"
"2024-10-02","11","WXOCF_LD3","23.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","W_HARLIN_LD1","2.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","X4_LD1","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","YATES_LD1","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","11","ZIER_SLR_LD1","34.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","AAPIPLNC_LD3","24.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","7.0","0.71","2024-12-01"
"2024-10-02","12","AAPIPLNC_LD4","15.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","3.0","0.71","2024-12-01"
"2024-10-02","12","AIRPK_LD2","2.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","AIRPK_LD3","2.9","0.1",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","AIRPK_LD4","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","AIRPRTRD_LD1","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","AIRPRTRD_LD2","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","AK_LD3","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ALCAT_LD1","20.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ALCAT_LD2","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ALIQUING_LD4","40.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ALISN_LD1","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ALK_LD1","27.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","6.7","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ALK_LD2","27.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","6.7","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ALP_BESS_LD1","100.3","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ALVIN_LD1","9.9","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANCHOR_LD1","35.2","0.0","0.0","1.32","7.1","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANCHOR_LD2","36.3","0.0","0.0","1.32","7.1","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANDMDSLR_LD1","78.1","78.1",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ANDMDSLR_LD2","81.9","81.9",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ANDNR_LD10","3.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ANDNR_LD12","50.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","1.5","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANDNR_LD3","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ANDNR_LD4","5.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.3","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANDNR_LD9","3.5","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","1.9","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANDRD_LD5","5.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.7","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANDRD_LD6","5.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.3","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANEM_ESS_LD1","195.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANGLETON_LD1","9.9","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ANG_SLR_LD1","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ARCTY_LD1","6.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","ARETP_LD2","5.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.8","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ARPRD_LD1","9.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","1.1","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ARPRD_LD2","10.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","1.1","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ARPRD_LD3","9.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","2.8","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","ARROWHDC_LD2","30.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","9.0","0.71","2024-12-01"
"2024-10-02","12","AR_ALD1","11.8","3.9","0.0","1.32","0.0","0.9",,"0.71","2.2","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","AZURE_LD1","77.6","0.0","0.0","1.32","15.5","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","AZ_LD5","83.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","31.1","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","AZ_LD6","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BAKKE_LD1","6.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.3","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","BAKKE_LD2","5.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.3","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","BALYVILL_LD1","16.1","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","5.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","BARNHRT_LD1","2.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BARNW_LD9","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BAR_ALD1","0.2","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BATCAVE_LD1","95.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","BAY_CITY_LD1","2.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BBP_LD4","32.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","4.9","0.71","2024-12-01"
"2024-10-02","12","BBP_LD5","13.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BBP_LD6","31.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","3.1","0.71","2024-12-01"
"2024-10-02","12","BBP_LD7","19.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BCCASTLE_LD2","146.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","22.2","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","BCGENWRW_LD1","100.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","6.7","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","BCV_LD4","15.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","3.0","0.71","2024-12-01"
"2024-10-02","12","BCV_LD5","11.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BCV_LD6","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BELD_LD1","6.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BFM_LD4","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BFP_LD4","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BFP_LD5","17.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BFP_LD6","17.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BFP_LD7","31.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BIGTRE_LD4","15.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","3.7","0.71","2024-12-01"
"2024-10-02","12","BIGTRE_LD5","25.0","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","6.9","0.71","2024-12-01"
"2024-10-02","12","BIGTRE_LD6","8.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BIG_STAR_LD1","80.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BLKRV_LD10","26.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BLKRV_LD11","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BLKRV_LD7","20.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BLKRV_LD8","14.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BLKRV_LD9","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BLSRA_LD1","5.1","0.0","0.0","1.32","0.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.6","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","BLSUMMIT_LD1","20.0","0.0","0.0","1.32","20.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","BLUEJAY_LD1","50.0","0.0","0.0","1.32","10.0","0.9",,"0.71","0.0","1.48","0.0","0.0","0.0","0.0","0.0","0.71","2024-12-01"
"2024-10-02","12","BOBCAT_LD1","4.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","12","BOCO_ESS_LD1","150.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
